u,v,timestamp,state_label,feature
0,1,147,1,0.24180327868852458
0,1,148,1,0.24180327868852458
0,1,149,1,0.24180327868852458
0,1,150,1,0.24180327868852458
0,1,151,1,0.24180327868852458
0,1,152,1,0.24180327868852458
0,1,153,1,0.24180327868852458
0,1,154,1,0.24180327868852458
0,1,155,1,0.24180327868852458
0,1,156,1,0.24180327868852458
0,1,157,1,0.24180327868852458
0,1,158,1,0.24180327868852458
0,1,159,1,0.24180327868852458
0,1,160,1,0.24180327868852458
0,1,161,1,0.24180327868852458
0,1,162,1,0.24180327868852458
0,1,163,1,0.24180327868852458
0,1,164,1,0.24180327868852458
0,1,165,1,0.24180327868852458
0,1,166,1,0.24180327868852458
0,1,167,1,0.24180327868852458
0,1,168,1,0.24180327868852458
0,1,169,1,0.24180327868852458
0,1,170,1,0.24180327868852458
0,1,171,1,0.24180327868852458
0,1,172,1,0.24180327868852458
0,1,173,1,0.24180327868852458
0,1,174,1,0.24180327868852458
0,1,175,1,0.24180327868852458
0,1,176,1,0.24180327868852458
0,1,177,1,0.24180327868852458
0,1,178,1,0.24180327868852458
0,1,179,1,0.24180327868852458
0,1,180,1,0.24180327868852458
0,1,181,1,0.24180327868852458
0,1,182,1,0.24180327868852458
0,1,183,1,0.24180327868852458
0,1,184,1,0.24180327868852458
0,1,185,1,0.24180327868852458
0,1,186,1,0.24180327868852458
0,1,187,1,0.24180327868852458
0,1,188,1,0.24180327868852458
0,1,189,1,0.24180327868852458
0,1,190,1,0.24180327868852458
0,1,191,1,0.24180327868852458
0,1,192,1,0.24180327868852458
0,1,193,1,0.24180327868852458
0,1,194,1,0.24180327868852458
0,1,195,1,0.24180327868852458
0,1,196,1,0.24180327868852458
0,1,197,1,0.24180327868852458
0,1,198,1,0.24180327868852458
0,1,199,1,0.24180327868852458
0,1,200,1,0.24180327868852458
0,1,201,1,0.24180327868852458
0,1,202,1,0.24180327868852458
0,1,203,1,0.24180327868852458
0,1,204,1,0.24180327868852458
0,1,205,1,0.24180327868852458
0,1,206,1,0.24180327868852458
0,1,207,1,0.24180327868852458
0,1,208,1,0.24180327868852458
0,1,209,1,0.24180327868852458
0,2,216,1,0.24180327868852458
0,2,217,1,0.24180327868852458
0,2,218,1,0.24180327868852458
0,2,219,1,0.24180327868852458
0,2,220,1,0.24180327868852458
0,2,221,1,0.24180327868852458
0,2,222,1,0.24180327868852458
0,2,223,1,0.24180327868852458
0,2,224,1,0.24180327868852458
0,2,225,1,0.24180327868852458
0,2,226,1,0.24180327868852458
0,2,227,1,0.24180327868852458
0,2,228,1,0.24180327868852458
0,2,229,1,0.24180327868852458
0,2,230,1,0.24180327868852458
0,2,231,4,0.24180327868852458
0,2,232,4,0.24180327868852458
0,3,2975,4,0.24180327868852458
0,3,2976,4,0.24180327868852458
0,3,2977,4,0.24180327868852458
0,3,2978,4,0.24180327868852458
0,3,2979,4,0.24180327868852458
0,3,2980,4,0.24180327868852458
0,3,2981,4,0.24180327868852458
0,3,2982,4,0.24180327868852458
0,3,2983,4,0.24180327868852458
0,3,2984,4,0.24180327868852458
0,3,2985,2,0.24180327868852458
0,3,2986,2,0.24180327868852458
0,3,2987,2,0.24180327868852458
0,3,2988,2,0.24180327868852458
0,3,2989,2,0.24180327868852458
0,3,2990,2,0.24180327868852458
0,3,2991,2,0.24180327868852458
0,2,3025,4,0.24180327868852458
0,2,3026,4,0.24180327868852458
0,2,3027,4,0.24180327868852458
0,2,3028,4,0.24180327868852458
0,2,3029,4,0.24180327868852458
0,2,3030,4,0.24180327868852458
0,2,3031,4,0.24180327868852458
0,2,3032,4,0.24180327868852458
0,2,3033,4,0.24180327868852458
0,2,3034,4,0.24180327868852458
0,2,3035,4,0.24180327868852458
0,2,3036,4,0.24180327868852458
0,2,3037,4,0.24180327868852458
0,2,3038,4,0.24180327868852458
0,2,3039,4,0.24180327868852458
0,2,3040,4,0.24180327868852458
0,4,3083,2,0.04918032786885246
0,4,3084,2,0.04918032786885246
0,4,3085,2,0.04918032786885246
0,4,3086,2,0.04918032786885246
0,4,3087,2,0.04918032786885246
0,4,3088,2,0.04918032786885246
0,4,3089,2,0.04918032786885246
0,4,3090,2,0.04918032786885246
0,4,3091,2,0.04918032786885246
0,4,3092,2,0.04918032786885246
0,4,3093,2,0.04918032786885246
0,4,3094,2,0.04918032786885246
0,4,3095,2,0.04918032786885246
0,4,3096,2,0.04918032786885246
0,4,3097,2,0.04918032786885246
0,4,3098,2,0.04918032786885246
0,4,3099,2,0.04918032786885246
0,4,3100,2,0.04918032786885246
0,4,3101,2,0.04918032786885246
0,4,3102,2,0.04918032786885246
0,4,3103,2,0.04918032786885246
0,4,3104,2,0.04918032786885246
0,4,3105,2,0.04918032786885246
0,4,3106,2,0.04918032786885246
0,4,3107,2,0.04918032786885246
0,4,3108,2,0.04918032786885246
0,4,3109,2,0.04918032786885246
0,4,3110,2,0.04918032786885246
0,4,3111,2,0.04918032786885246
0,4,3112,2,0.04918032786885246
0,4,3113,2,0.04918032786885246
0,4,3114,2,0.04918032786885246
0,4,3115,4,0.04918032786885246
0,4,3116,4,0.04918032786885246
0,4,3117,4,0.04918032786885246
0,4,3118,4,0.04918032786885246
0,4,3119,4,0.04918032786885246
0,4,3120,4,0.04918032786885246
0,4,3121,4,0.04918032786885246
0,4,3122,4,0.04918032786885246
0,4,3123,4,0.04918032786885246
0,4,3124,4,0.04918032786885246
0,4,3125,4,0.04918032786885246
0,4,3126,4,0.04918032786885246
0,4,3127,4,0.04918032786885246
0,4,3128,4,0.04918032786885246
0,4,3129,4,0.04918032786885246
0,4,3129,4,0.3114754098360656
0,4,3130,4,0.3114754098360656
0,4,3131,4,0.3114754098360656
0,4,3132,4,0.3114754098360656
0,4,3133,4,0.3114754098360656
0,4,3134,4,0.3114754098360656
0,4,3135,4,0.3114754098360656
0,4,3136,4,0.3114754098360656
0,4,3137,4,0.3114754098360656
0,4,3138,4,0.3114754098360656
0,4,3139,4,0.3114754098360656
0,4,3140,4,0.3114754098360656
0,4,3141,4,0.3114754098360656
0,4,3142,4,0.3114754098360656
0,4,3143,4,0.3114754098360656
0,4,3144,4,0.3114754098360656
0,4,3145,4,0.3114754098360656
0,4,3146,4,0.3114754098360656
0,4,3147,4,0.3114754098360656
0,4,3148,4,0.3114754098360656
0,4,3149,4,0.3114754098360656
0,4,3150,4,0.3114754098360656
0,4,3151,4,0.3114754098360656
0,4,3152,4,0.3114754098360656
0,4,3153,4,0.3114754098360656
0,4,3154,4,0.3114754098360656
0,4,3155,4,0.3114754098360656
0,4,3156,2,0.3114754098360656
0,4,3157,2,0.3114754098360656
0,4,3158,2,0.3114754098360656
0,4,3159,2,0.3114754098360656
0,4,3160,2,0.3114754098360656
0,4,3161,2,0.3114754098360656
0,4,3162,2,0.3114754098360656
0,4,3163,2,0.3114754098360656
0,4,3164,2,0.3114754098360656
0,4,3165,2,0.3114754098360656
0,4,3166,2,0.3114754098360656
0,2,3166,2,0.24180327868852458
0,2,3167,2,0.24180327868852458
0,2,3168,2,0.24180327868852458
0,2,3169,2,0.24180327868852458
0,2,3170,2,0.24180327868852458
0,2,3171,2,0.24180327868852458
0,2,3172,2,0.24180327868852458
0,2,3173,2,0.24180327868852458
0,2,3174,2,0.24180327868852458
0,2,3175,2,0.24180327868852458
0,2,3176,2,0.24180327868852458
0,2,3177,2,0.24180327868852458
0,2,3178,2,0.24180327868852458
0,2,3179,2,0.24180327868852458
0,2,3180,2,0.24180327868852458
0,2,3181,2,0.24180327868852458
0,2,3182,2,0.24180327868852458
0,2,3183,2,0.24180327868852458
0,2,3184,2,0.24180327868852458
0,2,3185,2,0.24180327868852458
0,2,3186,2,0.24180327868852458
0,2,3187,2,0.24180327868852458
0,2,3188,2,0.24180327868852458
0,2,3189,2,0.24180327868852458
0,2,3190,2,0.24180327868852458
0,4,3201,2,0.3114754098360656
0,4,3202,2,0.3114754098360656
0,4,3203,2,0.3114754098360656
0,4,3204,2,0.3114754098360656
0,4,3205,2,0.3114754098360656
0,4,3206,2,0.3114754098360656
0,4,3207,2,0.3114754098360656
0,4,3208,2,0.3114754098360656
0,4,3209,2,0.3114754098360656
0,4,3210,2,0.3114754098360656
0,4,3211,2,0.3114754098360656
0,4,3212,2,0.3114754098360656
0,4,3213,2,0.3114754098360656
0,4,3214,2,0.3114754098360656
0,4,3215,2,0.3114754098360656
0,4,3216,2,0.3114754098360656
0,4,3217,2,0.3114754098360656
0,4,3218,2,0.3114754098360656
0,4,3219,2,0.3114754098360656
0,4,3220,2,0.3114754098360656
0,4,3221,2,0.3114754098360656
0,4,3222,2,0.3114754098360656
0,4,3223,2,0.3114754098360656
0,4,3224,2,0.3114754098360656
0,4,3225,2,0.3114754098360656
0,4,3225,2,0.09836065573770492
0,4,3226,2,0.09836065573770492
0,4,3227,2,0.09836065573770492
0,4,3228,2,0.09836065573770492
0,4,3229,2,0.09836065573770492
0,4,3230,2,0.09836065573770492
0,4,3231,2,0.09836065573770492
0,4,3232,2,0.09836065573770492
0,4,3233,2,0.09836065573770492
0,4,3234,2,0.09836065573770492
0,4,3235,2,0.09836065573770492
0,4,3236,2,0.09836065573770492
0,4,3237,2,0.09836065573770492
0,4,3238,2,0.09836065573770492
0,4,3239,2,0.09836065573770492
0,4,3240,2,0.09836065573770492
0,4,3241,2,0.09836065573770492
0,4,3242,2,0.09836065573770492
0,4,3243,2,0.09836065573770492
0,4,3244,2,0.09836065573770492
0,4,3245,2,0.09836065573770492
0,4,3246,2,0.09836065573770492
0,4,3247,2,0.09836065573770492
0,4,3248,2,0.09836065573770492
0,4,3249,2,0.09836065573770492
0,4,3250,2,0.09836065573770492
0,4,3251,2,0.09836065573770492
0,4,3252,2,0.09836065573770492
0,4,3253,2,0.09836065573770492
0,4,3254,2,0.09836065573770492
0,4,3255,2,0.09836065573770492
0,4,3256,2,0.09836065573770492
0,4,3257,2,0.09836065573770492
0,4,3258,2,0.09836065573770492
0,4,3259,2,0.09836065573770492
0,4,3260,2,0.09836065573770492
0,4,3261,2,0.09836065573770492
0,4,3262,2,0.09836065573770492
0,4,3263,2,0.09836065573770492
0,4,3264,2,0.09836065573770492
0,4,3265,2,0.09836065573770492
0,4,3266,2,0.09836065573770492
0,4,3267,2,0.09836065573770492
0,4,3268,2,0.09836065573770492
0,4,3269,2,0.09836065573770492
0,4,3270,2,0.09836065573770492
0,4,3271,2,0.09836065573770492
0,4,3272,2,0.09836065573770492
0,4,3273,2,0.09836065573770492
0,4,3274,2,0.09836065573770492
0,4,3275,2,0.09836065573770492
0,4,3276,2,0.09836065573770492
0,4,3277,2,0.09836065573770492
0,4,3277,2,0.3114754098360656
0,4,3278,2,0.3114754098360656
0,4,3279,2,0.3114754098360656
0,4,3280,2,0.3114754098360656
0,4,3281,2,0.3114754098360656
0,4,3282,2,0.3114754098360656
0,4,3283,2,0.3114754098360656
0,4,3284,2,0.3114754098360656
0,4,3285,2,0.3114754098360656
0,4,3286,2,0.3114754098360656
0,4,3287,2,0.3114754098360656
0,4,3288,2,0.3114754098360656
0,4,3289,2,0.3114754098360656
0,4,3290,2,0.3114754098360656
0,4,3291,2,0.3114754098360656
0,4,3292,2,0.3114754098360656
0,4,3293,2,0.3114754098360656
0,4,3294,2,0.3114754098360656
0,4,3295,2,0.3114754098360656
0,4,3296,2,0.3114754098360656
0,4,3297,2,0.3114754098360656
0,4,3298,2,0.3114754098360656
0,4,3299,2,0.3114754098360656
0,4,3300,2,0.3114754098360656
0,4,3301,2,0.3114754098360656
0,4,3302,2,0.3114754098360656
0,4,3303,2,0.3114754098360656
0,4,3304,2,0.3114754098360656
0,4,3305,2,0.3114754098360656
0,4,3306,2,0.3114754098360656
0,4,3307,2,0.3114754098360656
0,4,3308,2,0.3114754098360656
0,4,3309,2,0.3114754098360656
0,4,3310,2,0.3114754098360656
0,4,3311,4,0.3114754098360656
0,4,3312,4,0.3114754098360656
0,4,3313,4,0.3114754098360656
0,4,3314,4,0.3114754098360656
0,4,3315,4,0.3114754098360656
0,4,3316,4,0.3114754098360656
0,4,3317,4,0.3114754098360656
0,4,3318,4,0.3114754098360656
0,4,3319,4,0.3114754098360656
0,4,3320,4,0.3114754098360656
0,4,3321,4,0.3114754098360656
0,4,3322,4,0.3114754098360656
0,4,3323,4,0.3114754098360656
0,4,3324,4,0.3114754098360656
0,4,3325,4,0.3114754098360656
0,4,3326,4,0.3114754098360656
0,4,3327,4,0.3114754098360656
0,4,3328,4,0.3114754098360656
0,4,3329,4,0.3114754098360656
0,4,3330,4,0.3114754098360656
0,4,3331,4,0.3114754098360656
0,4,3332,4,0.3114754098360656
0,4,3333,4,0.3114754098360656
